"Timestamp","Day_Of_Year","thEquiv_Value"
"2023-04-01 08:00:00","91.3333","0.28858247309604595"
"2023-04-01 09:00:00","91.3750","0.2878258407079633"
"2023-04-01 10:00:00","91.4167","0.28705525736473636"
"2023-04-01 11:00:00","91.4583","0.286294553865535"
"2023-04-01 12:00:00","91.5000","0.2853243846736346"
"2023-04-01 13:00:00","91.5417","0.28436826150646605"
"2023-04-01 14:00:00","91.5833","0.28351741527265156"
"2023-04-01 15:00:00","91.6250","0.28267762318107176"
"2023-04-01 16:00:00","91.6667","0.28191761211098515"
"2023-04-01 17:00:00","91.7083","0.29137606979112224"
"2023-04-01 18:00:00","91.7500","0.30201478642399315"
"2023-04-01 19:00:00","91.7917","0.3014142920074695"
"2023-04-01 20:00:00","91.8333","0.30119466405249845"
"2023-04-01 21:00:00","91.8750","0.30098092703518575"
"2023-04-01 22:00:00","91.9167","0.3008032020468965"
"2023-04-01 23:00:00","91.9583","0.3006300039575907"
"2023-04-02 00:00:00","92.0000","0.30046332549770943"
"2023-04-02 01:00:00","92.0417","0.3003005266275174"
"2023-04-02 02:00:00","92.0833","0.300138810293255"
"2023-04-02 03:00:00","92.1250","0.29998054214358166"
"2023-04-02 04:00:00","92.1667","0.2998247146415025"
"2023-04-02 05:00:00","92.2083","0.2996719811067019"
"2023-04-02 06:00:00","92.2500","0.2995230287962525"
"2023-04-02 07:00:00","92.2917","0.2993768703392385"
"2023-04-02 08:00:00","92.3333","0.29851481996256973"
"2023-04-02 09:00:00","92.3750","0.29766824080441323"
"2023-04-02 10:00:00","92.4167","0.29671680027565367"
"2023-04-02 11:00:00","92.4583","0.29578224542643905"
"2023-04-02 12:00:00","92.5000","0.29464724164523953"
"2023-04-02 13:00:00","92.5417","0.29353348683043773"
"2023-04-02 14:00:00","92.5833","0.2924584808571848"
"2023-04-02 15:00:00","92.6250","0.2914021260061862"
"2023-04-02 16:00:00","92.6667","0.29039025147901437"
"2023-04-02 17:00:00","92.7083","0.28939465702438244"
"2023-04-02 18:00:00","92.7500","0.2890263480831517"
"2023-04-02 19:00:00","92.7917","0.288661636699563"
"2023-04-02 20:00:00","92.8333","0.2885911995892035"
"2023-04-02 21:00:00","92.8750","0.28852146735216044"
"2023-04-02 22:00:00","92.9167","0.28846811934890176"
"2023-04-02 23:00:00","92.9583","0.28841536193674583"
"2023-04-03 00:00:00","93.0000","0.28836594925945275"
"2023-04-03 01:00:00","93.0417","0.28831710013096673"
"2023-04-03 02:00:00","93.0833","0.28826893617453125"
"2023-04-03 03:00:00","93.1250","0.28822132516276183"
"2023-04-03 04:00:00","93.1667","0.288174395307333"
"2023-04-03 05:00:00","93.2083","0.28812800707913194"
"2023-04-03 06:00:00","93.2500","0.2880822952010707"
"2023-04-03 07:00:00","93.2917","0.2880371130517502"
